,id,divsRank,finalRank,swimmer,swimmerage,school,event,seedTime,divsTime,finalTime,qualified,year,meanSeedTime,meanDivsTime,varSeedTime,varDivsTime,medianAge,gender,distance,stroke,points,seedSpeed,divsSpeed,numRelays,numEvents,lifetimeNumRelays,lifetimeNumEvents
1617,537,13.0,,489,16,52,25,78.25,79.86,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.2779552715654952,1.252191334835963,0,2,2,6
1618,538,14.0,,490,16,43,25,82.0,83.38,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.2195121951219512,1.199328376109379,0,2,1,5
1619,539,15.0,,223,16,33,25,86.5,84.93,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.1560693641618498,1.177440244907571,2,2,3,4
1620,540,16.0,,231,16,52,25,97.19,89.47,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0289124395513942,1.1176930814798256,0,2,0,4
1621,541,17.0,,491,16,33,25,95.44,89.53999999999999,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0477787091366304,1.1168192986374805,2,2,4,4
1622,542,18.0,,492,16,46,25,93.25,92.6,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0723860589812333,1.0799136069114472,0,2,1,3
1623,543,19.0,,343,16,5,25,100.03,94.78,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9997000899730081,1.0550749103186325,1,2,4,6
1624,544,20.0,,493,16,36,25,104.81,101.43,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9541074324968991,0.9859016070196194,1,2,1,4
1625,545,21.0,,494,16,5,25,113.63,113.88,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.8800492827598346,0.8781173164734809,0,2,0,2
1626,546,22.0,,495,16,18,25,110.06,114.03999999999999,,False,2017,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9085953116481919,0.8768853034023151,0,2,0,3
1627,1525,1.0,3.0,760,16,35,25,67.1,58.91,59.6,True,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,16,1.4903129657228018,1.6975046681378374,2,2,2,2
1628,1526,2.0,2.0,248,16,16,25,64.14,59.76,59.56,True,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,18,1.5590894917368257,1.673360107095047,2,2,4,4
1629,1527,3.0,1.0,412,16,3,25,57.38,60.09,57.38,True,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,20,1.7427675148135238,1.6641704110500914,2,2,4,4
1630,1528,4.0,4.0,499,16,48,25,63.01,61.84,60.88,True,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,14,1.5870496746548168,1.6170763260025873,2,2,4,4
1631,1529,5.0,5.0,413,16,5,25,61.63,62.24,62.11,True,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,12,1.6225864027259451,1.6066838046272494,1,2,3,4
1632,1530,6.0,6.0,250,16,52,25,66.25,64.56,65.08,True,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,11,1.509433962264151,1.5489467162329615,2,2,3,4
1633,1531,7.0,7.0,541,16,33,25,67.07,67.08,66.95,True,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,10,1.4909795735798421,1.4907573047107932,2,2,3,4
1634,1532,8.0,8.0,23,16,36,25,70.38,67.63,68.36,True,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,9,1.4208581983518045,1.4786337424220022,1,2,3,4
1635,1533,9.0,,849,16,3,25,70.92,69.44,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.4100394811054708,1.4400921658986177,2,2,2,2
1636,1534,10.0,,850,16,3,25,73.56,72.22,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.3594344752582925,1.3846579894765993,1,2,1,2
1637,1535,11.0,,851,16,3,25,84.13,78.53999999999999,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.1886366337810532,1.2732365673542145,2,2,2,2
1638,1536,12.0,,852,16,5,25,84.91,79.43,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.1777175833235192,1.2589701624071508,2,2,2,2
1639,1537,13.0,,728,16,33,25,85.84,80.44,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.1649580615097856,1.2431626056688214,2,2,2,2
1640,1538,14.0,,213,16,33,25,88.65,81.25,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.1280315848843767,1.2307692307692308,2,2,4,4
1641,1539,15.0,,775,16,30,25,89.0,88.42,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.1235955056179776,1.130965844831486,2,2,2,2
1642,1540,16.0,,273,16,30,25,94.0,89.15,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0638297872340425,1.1217049915872126,2,2,2,5
1643,1541,17.0,,504,16,43,25,97.71000000000001,92.78,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0234367004400777,1.0778184953653804,0,2,1,4
1644,1542,18.0,,828,16,49,25,105.78,96.97,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9453582907922102,1.0312467773538208,1,2,1,2
1645,1543,19.0,,773,16,48,25,102.09,99.32,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9795278675678323,1.0068465565847766,1,2,1,2
1646,1544,20.0,,772,16,33,25,100.12,103.57,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9988014382740711,0.9655305590421938,2,2,2,2
1647,1545,21.0,,853,16,52,25,159.41,137.52,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.6273132174894925,0.7271669575334496,0,2,0,2
1648,1546,,,854,16,10,25,116.53,,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.8581481163648845,,0,2,0,2
1649,1547,,,855,16,10,25,119.9,,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.8340283569641367,,0,2,0,2
1650,1548,,,856,16,52,25,103.47,,,False,2016,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9664637092877163,,0,2,0,2
1651,3153,1.0,1.0,19,16,3,25,61.69,60.3,60.96,True,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,20,1.6210082671421624,1.658374792703151,2,2,4,4
1652,3154,2.0,2.0,462,16,49,25,70.96000000000001,64.17,63.96,True,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,18,1.4092446448703493,1.5583606046439145,2,2,4,4
1653,3155,3.0,4.0,1432,16,3,25,72.35,68.1,66.99,True,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,14,1.3821700069108502,1.4684287812041117,1,2,1,2
1654,3156,4.0,3.0,535,16,46,25,68.44,68.39,66.74,True,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,16,1.461133839859731,1.4622020763269483,1,2,2,4
1655,3157,5.0,5.0,464,16,46,25,73.72,72.21000000000001,69.38,True,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,12,1.3564839934888768,1.3848497438027974,1,2,2,4
1656,3158,6.0,6.0,187,16,3,25,,73.1,70.56,True,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,11,,1.3679890560875514,2,2,2,4
1657,3159,7.0,7.0,1486,16,50,25,76.39,75.12,73.24,True,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,10,1.3090718680455558,1.331203407880724,0,2,0,2
1658,3160,8.0,8.0,25,16,33,25,77.91,75.78999999999999,77.2,True,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,9,1.283532280836863,1.3194352816994328,2,2,4,4
1659,3161,9.0,,1487,16,3,25,83.09,78.99,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.2035142616440004,1.26598303582732,0,2,0,2
1660,3162,10.0,,1488,16,52,25,77.56,80.83,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.2893243940175347,1.2371644191513052,0,2,0,2
1661,3163,11.0,,1489,16,3,25,,81.96000000000001,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,,1.2201073694485114,0,2,0,2
1662,3164,12.0,,468,16,34,25,80.91,81.97,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.2359411692003461,1.2199585214102722,1,2,1,4
1663,3165,13.0,,469,16,52,25,84.28,82.07,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.1865211200759374,1.2184720360667725,0,2,0,4
1664,3166,14.0,,26,16,33,25,82.72,83.2,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.2088974854932302,1.2019230769230769,2,2,4,4
1665,3167,15.0,,179,16,34,25,88.9,83.38,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.124859392575928,1.199328376109379,0,2,0,4
1666,3168,16.0,,621,16,3,25,96.97,86.53,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0312467773538208,1.1556685542586387,0,2,0,4
1667,3169,17.0,,193,16,5,25,94.84,90.01,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.054407423028258,1.1109876680368846,1,2,2,4
1668,3170,18.0,,622,16,3,25,96.75,92.82,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0335917312661498,1.0773540185304893,0,2,0,3
1669,3171,19.0,,1356,16,33,25,94.97,92.97999999999999,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0529640939243972,1.0755001075500108,2,2,2,2
1670,3172,20.0,,1365,16,5,25,114.64,101.99000000000001,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.8722958827634334,0.9804882831650161,1,2,1,2
1671,3173,21.0,,1490,16,39,25,107.53,105.47,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9299730307821074,0.9481369109699441,2,2,2,2
1672,3174,22.0,,194,16,39,25,116.31,110.2,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.8597713008339781,0.9074410163339383,2,2,2,4
1673,3175,23.0,,478,16,46,25,102.28,111.8,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.9777082518576456,0.8944543828264758,0,2,0,4
1674,3176,,,1491,16,3,25,,,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,,,0,2,0,2
1675,3177,,,184,16,3,25,88.82,,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.1258725512272012,,0,2,0,4
1676,3178,,,1492,16,39,25,138.06,,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,0.7243227582210633,,1,2,1,2
1677,3179,,,1493,16,3,25,92.97,,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,1.0756157900397978,,0,2,0,2
1678,3180,,,465,16,3,25,,,,False,2018,87.35671428571432,81.51696969696968,364.51510933747414,263.0281722144522,16.0,Boys,100,Freestyle,0,,,1,2,3,4
1679,547,1.0,1.0,496,17,52,26,53.52,57.56,53.64,True,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,20,1.8684603886397608,1.7373175816539264,0,2,0,2
1680,548,2.0,2.0,497,17,26,26,57.29,58.78,56.85,True,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,18,1.7455053237912377,1.701258931609391,2,2,2,2
1681,549,3.0,4.0,498,17,52,26,60.98,59.14,57.34,True,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,14,1.6398819285011481,1.6909029421711195,1,2,3,4
1682,550,4.0,5.0,413,17,5,26,65.94,59.83,59.37,True,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,12,1.5165301789505612,1.671402306535183,2,2,3,4
1683,551,5.0,2.0,499,17,48,26,61.59,60.13,56.85,True,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,18,1.6236402013313849,1.6630633627141194,2,2,4,4
1684,552,6.0,6.0,352,17,33,26,75.68,66.02,64.35,True,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,11,1.321353065539112,1.514692517418964,2,2,2,2
1685,553,7.0,7.0,500,17,46,26,71.78,70.03,68.59,True,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,10,1.3931457230426303,1.4279594459517349,2,2,4,4
1686,554,8.0,8.0,501,17,3,26,76.16,71.94,72.05,True,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,9,1.3130252100840336,1.3900472616068946,1,2,3,4
1687,555,9.0,,502,17,43,26,78.75,76.95,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.2698412698412698,1.299545159194282,1,2,1,4
1688,556,10.0,,266,17,5,26,89.66,80.69,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.115324559446799,1.2393109431156277,0,2,0,2
1689,557,11.0,,503,17,48,26,82.18,80.96000000000001,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.2168410805548795,1.2351778656126482,0,2,1,4
1690,558,12.0,,504,17,43,26,86.34,82.87,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.1582117211026175,1.2067093037287318,1,2,1,4
1691,559,13.0,,261,17,3,26,90.81,85.4,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.1012003083360864,1.17096018735363,1,2,1,4
1692,560,14.0,,505,17,43,26,92.72,91.14,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.0785159620362381,1.097213078779899,0,2,0,4
1693,561,15.0,,506,17,27,26,81.31,92.50999999999999,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.2298610257040954,1.0809642200843153,0,2,0,3
1694,562,16.0,,507,17,5,26,111.41,108.63,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,0.8975854950184006,0.9205560158335635,0,2,0,2
1695,563,,,508,17,48,26,96.19,,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.0396091069757771,,0,2,0,2
1696,564,,,509,17,3,26,104.84,,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,0.9538344143456695,,0,1,0,2
1697,565,,,510,17,46,26,125.13,,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,0.7991688643810437,,0,2,0,2
1698,566,,,256,17,5,26,91.83,,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.0889687465969726,,0,2,2,4
1699,567,,,511,17,52,26,107.88,,,False,2017,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,0.9269558769002596,,0,2,0,2
1700,1549,1.0,1.0,857,17,33,26,65.8,61.31,59.48,True,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,20,1.5197568389057752,1.631055292774425,2,2,2,2
1701,1550,2.0,2.0,723,17,3,26,65.78,61.51,61.68,True,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,18,1.5202189115232594,1.6257519102584945,2,2,2,2
1702,1551,3.0,3.0,858,17,39,26,66.0,65.25,65.4,True,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,16,1.5151515151515151,1.5325670498084292,2,2,2,2
1703,1552,4.0,4.0,859,17,46,26,68.96000000000001,66.58,65.75,True,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,14,1.4501160092807424,1.5019525382997898,2,2,2,2
1704,1553,5.0,7.0,860,17,42,26,75.94,68.47,75.74,True,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,10,1.316829075585989,1.4604936468526362,2,2,2,2
1705,1554,6.0,5.0,837,17,30,26,75.0,71.5,71.83,True,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,12,1.3333333333333333,1.3986013986013985,2,2,2,2
1706,1555,7.0,8.0,861,17,52,26,81.0,76.52,79.01,True,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,9,1.2345679012345678,1.3068478829064298,2,2,2,2
1707,1556,8.0,,862,17,46,26,75.18,77.42,,True,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.3301409949454641,1.2916559028674761,0,2,0,2
1708,1557,9.0,6.0,814,17,33,26,88.0,78.34,75.48,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,11,1.1363636363636365,1.2764871074802144,1,2,1,2
1709,1558,10.0,,839,17,3,26,78.23,80.55,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.278281989006775,1.2414649286157666,1,2,1,2
1710,1559,11.0,,863,17,5,26,87.81,81.83,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.1388224575788635,1.2220457045093487,2,2,2,2
1711,1560,12.0,,864,17,3,26,79.53999999999999,86.6,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.2572290671360322,1.1547344110854505,0,2,0,2
1712,1561,13.0,,865,17,30,26,,89.03999999999999,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,,1.1230907457322552,2,2,2,2
1713,1562,14.0,,866,17,33,26,86.09,90.92,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.1615750958299453,1.0998680158380993,2,2,2,2
1714,1563,15.0,,867,17,48,26,106.37,92.50999999999999,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,0.9401146939926671,1.0809642200843153,1,2,1,2
1715,1564,16.0,,868,17,33,26,99.0,93.07,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,1.0101010101010102,1.0744600838078866,2,2,2,2
1716,1565,17.0,,869,17,3,26,103.41,107.22999999999999,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,0.9670244657189827,0.9325748391308404,0,2,0,2
1717,1566,18.0,,870,17,5,26,108.47,108.14,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,0.9219138932423712,0.924727205474385,2,2,2,2
1718,1567,19.0,,789,17,43,26,120.14,108.38,,False,2016,85.68662162162164,80.40318840579708,359.95819801925205,296.09689850809883,17.0,Boys,100,Freestyle,0,0.8323622440486099,0.9226794611551947,0,2,0,2
